,post_text,followers,friends,favourites,statuses,retweets,label,month,year
11085,rt thewriters everyone wish happy birthday always amazing wildpipm birthdayblake,235,185,24407,22302,384,0,12,2016
11086,rt chy_leigh awesome mary sincerity made us grateful thank thecwsupergirl dccomics wbhomeent recognizi,235,185,24407,22302,662,0,12,2016
11087,rt sapphicgeek big thank dccomics sending amazing package warmed heart cant wait share h,235,185,24407,22302,883,0,12,2016
11088,rt trialsofdraco saddest story pictures httpstcohkhcakpa,235,185,24407,22302,13989,0,12,2016
11089,blcakcanary made day thank u ily,235,185,24407,22302,1,0,12,2016
11090,rt wildpipm amazing wonderful holidays well httpstcomsrhvnhk,235,185,24407,22302,626,0,12,2016
11091,rt badpostkjapa kj tattoo httpstcofuljjqqg,235,185,24407,22302,106,0,12,2016
11092,rt keiynanlonsdale happy birthday mumma love ya httpstcookkfauh,235,185,24407,22302,149,0,12,2016
11093,iriswestaiin good taste theres overused ones love ones top head,235,185,24407,22302,0,0,12,2016
11094,rt halsey im playin makin fun doin etc httpstcolrufdiirqu,235,185,24407,22302,3021,0,12,2016
11095,cameronhoodkin audio holy bisexual vine httpstcogkjtokiyj,235,185,24407,22302,0,0,12,2016
11096,vine audios people keep using even tho theyre overused beast runway walk getaway,235,185,24407,22302,0,0,12,2016
11097,rt iriswestaiin legendary runway walk cc queen stydia ac bling audios dt chiz vine holy moose bio httpstcodp,235,185,24407,22302,1,0,12,2016
11098,audio yeysyes god httpstcooavgznbhb,235,185,24407,22302,1,0,12,2016
11099,especially members fandom posing someone different fandom trying give bad name lmfaofoajs,235,185,24407,22302,0,0,12,2016
11100,hope year lord yall learn recognize youre trolled someone,235,185,24407,22302,0,0,12,2016
11101,one bode cats agdjshshshs,235,185,24407,22302,0,0,12,2016
11102,pure video httpstcofjjdzchsc,235,185,24407,22302,0,0,12,2016
11103,rt baneandlewis matts reaction one shadowhunters httpstcowkkny,235,185,24407,22302,367,0,12,2016
11104,mean wasnt really cup tea thats fine,235,185,24407,22302,0,0,12,2016
11105,legends httpstcoavzmsduro,235,185,24407,22302,0,0,12,2016
11106,love iris wbest,235,185,24407,22302,0,0,12,2016
11107,honey httpstcozbobjluyu,235,185,24407,22302,1,0,12,2016
11108,rt kat_mcnamara thanks the_calliest always pushing beyond think possible keeping smile face xx theswea,235,185,24407,22302,288,0,12,2016
11109,rt iamamurray watching clips kid id say thats gonna someday yr old ashleigh amp highfived riverdale https,235,185,24407,22302,21,0,12,2016
11110,rt riverdalescenes behind scenes video set riverdale kj_apa camilamendes lilireinhart madelainepetsch https,235,185,24407,22302,163,0,12,2016
11111,rt mrrickywhittle massive bday wishes brother another wildpipm wish u awesome day bro vanfam missya httpstcoobt,235,185,24407,22302,1348,0,12,2016
11112,blows mind bob boy,235,185,24407,22302,0,0,12,2016
11113,wildpipm know youre social media fan happy birthday thank u u speaking issues playing bellamy ily,235,185,24407,22302,0,0,12,2016
11114,rt baneandlewis video shadowhunters season sneak peek exclusive via screenertv httpstcochhiva,235,185,24407,22302,93,0,12,2016
11115,rt bestofmargot margot via instagram congrats margot tom wedding httpstcooiggrdwx,235,185,24407,22302,1669,0,12,2016
11116,rt isaiahmustafa keep domsherwood find newzealand hug httpstcolxwfbnvys,235,185,24407,22302,260,0,12,2016
11117,rt linzzmorgan clonereyes raven carries much pain thats also makes strong,235,185,24407,22302,147,0,12,2016
11118,self harm amp general suffering cw um made cry would literally die raven reyes httpstcopibdrcy,235,185,24407,22302,1,0,12,2016
11119,hope bc impending polyamorous relationship w maria kat dove,235,185,24407,22302,1,0,12,2016
11120,iriswestaiin love u sm,235,185,24407,22302,0,0,12,2016
11121,rt cameronhoodkin adclaidekanes kat_mcnamara dovecameron polyamory real,235,185,24407,22302,1,0,12,2016
11122,kat_mcnamara dovecameron tbh one yall steal,235,185,24407,22302,1,0,12,2016
11123,rt deadhomosexual spent wanting die httpstcoleyddnfb,235,185,24407,22302,7098,0,12,2016
11124,rt dovecameron love girlswomen much like wow much appreciation sex wow wow wow boys watch imma steal,235,185,24407,22302,2092,0,12,2016
11125,iriswestaiin honestly flower crown one still fave u truly disney princess,235,185,24407,22302,0,0,12,2016
11126,rt iriswestaiin changed bestselfies httpstcomxqpcyso,235,185,24407,22302,2,0,12,2016
11127,pondandrory saw snapchat im proud congratulations love u,235,185,24407,22302,0,0,12,2016
11128,rt minyardsmalec real question gonna use trope magnus gonna teach alec play standing behind h,235,185,24407,22302,20,0,12,2016
11129,wow cant stop watching lrt,235,185,24407,22302,0,0,12,2016
11130,rt ebgamesaus bringing original pokémon starters life incredible artwork jrrdunlop httpstcohkvwtpnk,235,185,24407,22302,156,0,12,2016
11131,woooowo woah kind mildly terrifying also really cool httpstcokdzihomrkj,235,185,24407,22302,0,0,12,2016
11132,complicatedno thanks httpstcoafqfmukrse,235,185,24407,22302,0,0,12,2016
11133,rt infobellarke photo hell dabbing guys let arryn bob demonstrate via barbermatthew instagram httpstcogjhwa,235,185,24407,22302,84,0,12,2016
11134,rt jarettsays interesting chris pratt embracing controversial reaction passengers httpstcogngqlad,235,185,24407,22302,18,0,12,2016
11135,rt estlucky would call video cant explain masculinitysofragile httpstcotylsawan,235,185,24407,22302,53420,0,12,2016
11136,rt dovecameron wow lets actually charlies angels remake dont life httpstcozdzwn,235,185,24407,22302,563,0,12,2016
11137,rt cameronhoodkin dovecameron pelase charleis angels pose kat_mcnamara arden_cho yelling also asking polite,235,185,24407,22302,1,0,12,2016
11138,rt kat_mcnamara press day shadowhunterstv two handsome gents harryshumjr isaiahmustafa httpstcoatbcrezd,235,185,24407,22302,712,0,12,2016
11139,rt cw_riverdale deeper go darker secrets riverdale premieres january cw httpstcokwhkyrfcnb,235,185,24407,22302,924,0,12,2016
11140,rt bestofmargot margot robbie married long term boyfriend tom ackerley secret wedding australia weekend congrats,235,185,24407,22302,15581,0,12,2016
11141,rt kat_mcnamara ruby hair amp rust lips press day luvs allanface amp chrisdylanhair httpstcodlafug,235,185,24407,22302,740,0,12,2016
11142,adclaidekanes sleeping lasts album atlas year one oh god wow ok gn real,235,185,24407,22302,0,0,12,2016
11143,adclaidekanes listen handful space mixes nights sleep love anyways goodnight,235,185,24407,22302,0,0,12,2016
11144,ive listening mix legit years point fall asleep song wow httpstcouewltnmsw,235,185,24407,22302,0,0,12,2016
11145,fake dating aus get good,235,185,24407,22302,0,0,12,2016
11146,u fucking telling couldve deleted sc months ago,235,185,24407,22302,1,0,12,2016
11147,kind quality content log onto tumblr dot com httpstcoiqucfglr,235,185,24407,22302,0,0,12,2016
11148,rt moreshelleyh time went vegas drove hours get home realbritt_rob shelleyhennig phoebejtonkin via insta,235,185,24407,22302,17,0,12,2016
11149,keiynanlonsdale happy birthday thank u u cant wait see next year brings,235,185,24407,22302,0,0,12,2016
11150,rt agntsawyer im gonna come family via representatives,235,185,24407,22302,1269,0,12,2016
11151,lrt truly waiting someone say shit taylor yall never disappoint,235,185,24407,22302,0,0,12,2016
11152,rt youthszap fearless crazier queen god help anyone dared disrespect queen httpstco,235,185,24407,22302,2042,0,12,2016
11153,rt jaboukie anxiety people focused theyre thinking depression ever thats mea,235,185,24407,22302,17340,0,12,2016
11154,rt hellatreehill name iconic upgrade ill wait httpstcoxgcizxzqrt,235,185,24407,22302,82,0,12,2016
11155,sweet boy deserves world httpstcohsptei,235,185,24407,22302,1,0,12,2016
11156,httpstcowglhunclh,235,185,24407,22302,0,0,12,2016
11157,raysmolpalmer acrare audios dtbatsy beckyskicker anyone else lov vine sarascanary_ httpstcoudsfgrtx,235,185,24407,22302,4,0,12,2016
11158,anyways laurmani rise,235,185,24407,22302,1,0,12,2016
11159,also kanye trump hooplah think yall finally understand anyways,235,185,24407,22302,0,0,12,2016
11160,zayn camila real snakes industry yall finally get,235,185,24407,22302,1,0,12,2016
11161,phone died christmas party come home httpstcoekuuviii,235,185,24407,22302,0,0,12,2016
11162,adclaidekanes got convo instead school convo nothing ever enough go away,235,185,24407,22302,0,0,12,2016
11163,adclaidekanes omg ok leave alone,235,185,24407,22302,0,0,12,2016
11164,ok arent u driving yet,235,185,24407,22302,0,0,12,2016
11165,havent finished course yet pay phone insurance internet bill im promoted,235,185,24407,22302,0,0,12,2016
11166,arent driving yet,235,185,24407,22302,0,0,12,2016
11167,cameronhoodkin wish wouldve participated,235,185,24407,22302,0,0,12,2016
11168,adclaidekanes cousin brought weed cookbook present lfmaofkks,235,185,24407,22302,0,0,12,2016
11169,someone brought fucking bong present white elephant im cyejnfns family likw,235,185,24407,22302,0,0,12,2016
11170,chloe ans luke hangig towgtwhr ohy god,235,185,24407,22302,0,0,12,2016
11171,candicekp ya cowboys sprinkle winning magic texans bc httpstcovjcxaujzi,235,185,24407,22302,0,0,12,2016
11172,rt candicekp babe lil drama keeps interesting httpstcohqtgjmio,235,185,24407,22302,780,0,12,2016
11173,lydiamcrtins im gonna watch later im excited,235,185,24407,22302,0,0,12,2016
11174,update disappeared find hold httpstcomalmfierg,235,185,24407,22302,0,0,12,2016
11175,cameronhoodkin wowowoowww ao deprived shes cute,235,185,24407,22302,0,0,12,2016
11176,adclaidekanes alsmot cired shes cute sweet,235,185,24407,22302,0,0,12,2016
11177,uncle cat ohy gmosishe ahhhhhhh,235,185,24407,22302,0,0,12,2016
11178,rt jonasvasqz tv show saved people allowed say made happy awful year let people enj,235,185,24407,22302,32,0,12,2016
11179,cameronhoodkin good night love u lot things,235,185,24407,22302,0,0,12,2016
11180,lydiamcrtins goodnight love hope feel less sickly tomorrow,235,185,24407,22302,1,0,12,2016
11181,adclaidekanes wrote fic twitter bc im square,235,185,24407,22302,0,0,12,2016
11182,cameronhoodkin didnt either got hide elf sometimes stayed best friends house cute tbh,235,185,24407,22302,0,0,12,2016
11183,cameronhoodkin parents move night make messes stuff report back santa ur bad,235,185,24407,22302,0,0,12,2016
11184,rt linzzmorgan theres mexicans star wars diego luna rogueone amaze theyrehere httpstcobylhrfmtf,235,185,24407,22302,137,0,12,2016
11185,stop httpstcokbrehvnb,235,185,24407,22302,0,0,12,2016
11186,cameronhoodkin break leg happy birthday brother,235,185,24407,22302,0,0,12,2016
11187,whats point wo updates thats like using kk,235,185,24407,22302,0,0,12,2016
11188,stan twitter quoting right httpstcoipnujjwdc,235,185,24407,22302,1,0,12,2016
11189,lydiamcrtins nvm ok,235,185,24407,22302,0,0,12,2016
11190,pondandrory love ya wanna talk little peach,235,185,24407,22302,0,0,12,2016
11191,cameronhoodkin thanks,235,185,24407,22302,0,0,12,2016
11192,rt cameronhoodkin raises hand also maria httpstcorxzuie,235,185,24407,22302,1,0,12,2016
11193,lydiamcrtins wish case,235,185,24407,22302,0,0,12,2016
11194,cameronhoodkin raise ur hand youve victimized maria,235,185,24407,22302,1,0,12,2016
11195,rt cameronhoodkin yells void hopes kira suddenly hear bc miss missisi,235,185,24407,22302,1,0,12,2016
11196,adclaidekanes yeah fucking know,235,185,24407,22302,0,0,12,2016
11197,switched die bellamy amp clarke saying,235,185,24407,22302,0,0,12,2016
11198,lydiamcrtins judgejudytappingwristgif,235,185,24407,22302,0,0,12,2016
11199,lydiamcrtins wanted join,235,185,24407,22302,0,0,12,2016
11200,lydiamcrtins u cryin,235,185,24407,22302,0,0,12,2016
11201,shameless weeknd goes hard wow,235,185,24407,22302,0,0,12,2016
11202,lydiamcrtins cameronhoodkin lots partners enough,235,185,24407,22302,0,0,12,2016
11203,love episode jersey shore httpstcojrijelgvee,235,185,24407,22302,1,0,12,2016
11204,cameronhoodkin bc never actually come thru,235,185,24407,22302,1,0,12,2016
11205,rt moonysblack fic fake dated gonna real date fic real dated httpstcohrbpayqfje,235,185,24407,22302,5395,0,12,2016
11206,rt moonysblack hate much sucker fake dating aus like theyre predictable im,235,185,24407,22302,264,0,12,2016
11207,lydiamcrtins ok shelley acruallt maybe might lmfao,235,185,24407,22302,0,0,12,2016
11208,naesheims would theyd give disappointed family member stare thats probably worse,235,185,24407,22302,0,0,12,2016
11209,lydiamcrtins throw kale smoothie u still wont get shit u know,235,185,24407,22302,0,0,12,2016
11210,tomorrow christmas party oh yeah work starbucks extended family immediately hows free coffee,235,185,24407,22302,0,0,12,2016
11211,lydiamcrtins charlieputh dont talk anymore dont talk anymore,235,185,24407,22302,2,0,12,2016
11212,ur gonna regret u get block charlie cry ur expensive shirt httpstcocxynxihvw,235,185,24407,22302,2,0,12,2016
11213,lydiamcrtins ur one saying goodnight listen,235,185,24407,22302,0,0,12,2016
11214,adclaidekanes shes pulling maria,235,185,24407,22302,1,0,12,2016
11215,u know whats even funnier britt yelling charlie fact shes said goodnight like times tonight yet,235,185,24407,22302,0,0,12,2016
11216,lydiamcrtins ur bad man charlie brown,235,185,24407,22302,1,0,12,2016
11217,lydiamcrtins im cackling stop,235,185,24407,22302,0,0,12,2016
11218,cameronhoodkin also genuinely preference bc love whomever u pick im trying decide im using,235,185,24407,22302,0,0,12,2016
11219,cameronhoodkin famous verena,235,185,24407,22302,1,0,12,2016
11220,tylergposey love u hope ur staying warm,235,185,24407,22302,2,0,12,2016
11221,cameronhoodkin charlie,235,185,24407,22302,0,0,12,2016
11222,cameronhoodkin btw u using u making new selena,235,185,24407,22302,0,0,12,2016
11223,cameronhoodkin dying hopefully,235,185,24407,22302,0,0,12,2016
11224,rt cameronhoodkin httpstcotmvvvrvuu,235,185,24407,22302,1,0,12,2016
11225,cameronhoodkin wow little bit yeah actually like young brett hm,235,185,24407,22302,0,0,12,2016
11226,cameronhoodkin wait dont knwo,235,185,24407,22302,0,0,12,2016
11227,cameronhoodkin allie effect,235,185,24407,22302,1,0,12,2016
11228,didnt ask httpstcoyevvwjyzbn,235,185,24407,22302,0,0,12,2016
11229,cameronhoodkin start,235,185,24407,22302,0,0,12,2016
11230,cameronhoodkin wait,235,185,24407,22302,0,0,12,2016
11231,adclaidekanes got fucked messed tweet yall know mean,235,185,24407,22302,0,0,12,2016
11232,really didnt need shane west happen awtr happen really didnt need,235,185,24407,22302,0,0,12,2016
11233,lydiamcrtins ok im u need anything,235,185,24407,22302,0,0,12,2016
11234,cameronhoodkin dleee thsis befor dive jnto tag,235,185,24407,22302,0,0,12,2016
11235,thinks terribly narrative fandom treat scotttyler kill bill sirens go,235,185,24407,22302,0,0,12,2016
11236,idk never posted im fucking suffering,235,185,24407,22302,0,0,12,2016
11237,cameronhoodkin thais si co aucte oh ym god,235,185,24407,22302,0,0,12,2016
11238,rt cameronhoodkin couldnt let landon jamie happy forever httpstcofwljgqje,235,185,24407,22302,1,0,12,2016
11239,love winning team httpstcoyfxryneq,235,185,24407,22302,1,0,12,2016
11240,adclaidekanes none need get caught anyways,235,185,24407,22302,0,0,12,2016
11241,gonna say ill watch something happy distract awtr watch literally lighthearted shows,235,185,24407,22302,0,0,12,2016
11242,rt cameronhoodkin oh wow httpstcovvhcsjsae,235,185,24407,22302,1,0,12,2016
11243,rt ramimahlek bad thing shit fine hell thich fuck oh gd httpstcomxndtacu,235,185,24407,22302,4,0,12,2016
11244,rt cameronhoodkin fine httpstcopeyyocdg,235,185,24407,22302,1,0,12,2016
11245,cameronhoodkin blcocny ou,235,185,24407,22302,0,0,12,2016
11246,cameronhoodkin u bc ive wanting watch long time,235,185,24407,22302,0,0,12,2016
11247,rt alessiasyndrome moanas far ill go languages speechless like wow httpstcoszfubzuttl,235,185,24407,22302,10030,0,12,2016
11248,cameronhoodkin omg tomorrow plot,235,185,24407,22302,0,0,12,2016
11249,cameronhoodkin im still thinking last scene love like wind u yhis,235,185,24407,22302,0,0,12,2016
11250,rt jakeperltas cant believe almost ppl still think triggered jokes funny,235,185,24407,22302,21,0,12,2016
